Word,Count
`display`,1
\data-wysihtml5-command="\createLink"\>insert\,1
preloading,1
\called,\,1
children:,1
6+,1
\happens,\,1
default:,1
http://msdn.microsoft.com/en-us/library/aa703950%28VS.85%29.aspx,1
emulate,1
iterates,1
\"\http://www.google.de"\,\,1
Commands,1
SET,1
**object**,1
namespaceURI,1
`children`,1
collapse.js,1
rangeCount,1
border:,1
select/mark,1
8601:,1
\long-standing,\,1
editable-wysihtml5,1
\mode,\,1
message');,1
\dialog.observe("\save"\,\,1
(IE9+),1
range/caret,1
\target="\_blank"\>foo</a>\,1
'abc'),1
casting,1
\datepickers,\,1
dre<br>,1
inArray,1
hacky,1
unsavedclass,1
\.css('display',\,1
auto-links,1
<code>save|cancel|onblur|nochange|undefined,1
\$("\#1"\).checkboxX({threeState:\,1
(http://...),1
\[1,\,1
touchingIsIntersecting,1
searched,1
\"\UL"\,\,1
insertBefore,1
<div><div><span>foo,1
replacement,1
window.querySelector,1
this.$element[0]),1
Already,1
wysihtml5.views.View.prototype,1
wysihtml5.browser.supportsHTML5Tags(document);,1
OF,1
https://github.com/vitalets/combodate/pull/7,1
`bootstrap-wysihtml5`:,1
URL:,1
showed,1
Google,1
dataTransfer,1
submits,1
(you,1
empty/temporary,1
\lines.join("\\n"\);\,1
\TALLY,\,1
$form.submit();,1
\"\div"\\,1
$.Deferred;,1
linebreaks,1
-webkit-user-select,1
\cleared,\,1
200**,1
YYYY,1
Taking,1
\though,\,1
[context],1
sourceData)`,1
\this.$input.select2('val',\,1
wysihtml5.Selection.prototype.getBookmark,1
stretch,1
'render',1
tiny,1
\transition,\,1
\class="\editable-click\,1
\"\).trim();\,1
now:,1
change:composer,1
in-,1
rename_tag:,1
applications,1
\unit,\,1
http://msdn.microsoft.com/en-us/library/ms534622(v=vs.85).aspx,1
prerender:,1
Spec:,1
matchingSet,1
e.target,1
\displayed,\,1
Initialization,1
parseError,1
\iterator,\,1
div),1
\4"\);\,1
inspired,1
Repair,1
ab|c,1
\section,\,1
\data-wysihtml5-command="\insertImage"\>insert\,1
http://stackoverflow.com/questions/7264899/detect-css-transitions-using-javascript-and-without-modernizr,1
later.';,1
hovering,1
\effect-transfer.js,\,1
excluded,1
queryCommand,1
\"\ControlRange"\\,1
\commands.value("\formatBlock"\);\,1
lib,1
submit(options),1
\id="\status"\\,1
\security,\,1
}).merge({,1
\locales,\,1
\data-wysihtml5-command="\formatBlock"\\,1
his,1
wysihtml5.dom.Sandbox.prototype,1
Another,1
Control,1
Obtaining,1
hotfix,1
(\n),1
passing:,1
#24),1
Requires,1
'&times;,1
0.3.0,1
\',\,1
\example),\,1
obviosly,1
\editable-empty"\\,1
source),1
Query/Formatting,1
createBoundaryTextRange(new,1
\note**,\,1
'input-small',1
\backspace,\,1
http://getbootstrap.com/javascript/#collapse,1
\[2,\,1
Essential,1
Wait,1
classes:,1
\<br>,\,1
\data-pk="\1"\><h2>awesome</h2>\,1
conformant,1
http://blogs.msdn.com/b/ie/archive/2008/01/18/using-frames-more-securely.aspx,1
\"\Accessing\,1
queryCommandEnabled,1
rangeProto.insertNode,1
\color="\red"\>foo</font><script>alert(1);</script></p></div>';\,1
redo:composer,1
\"\Index\,1
Destroys,1
conditions:,1
drop),1
Simulating,1
etc.,1
params.response.success),1
clear(),1
1.4.0),1
24h,1
prepended,1
bitchy,1
\document.createElement("\iframe"\)\,1
unfortunately,1
Template,1
\(success,\,1
\solution,\,1
$('#email').editable({,1
d.innerHTML,1
\keypress,\,1
\function(b){return!b?"\"\:b.replace(a,"\"\)}}(),numbers:function(){var\,1
ie8,1
\"\toString"\\,1
environment,1
hacky:,1
lastChild,1
abc|deg|h,1
viewseparator,1
console.log(eventResponse);,1
`white-space:,1
200px;,1
mozilla,1
tpb;,1
.addClass(placement),1
'D,1
params.newValue);,1
properties:,1
\data-type="\wysihtml5"\\,1
options.sourceOptions,1
namespaced,1
'input-sm'),1
\id="\text-container"\>Please\,1
\data-value="\"\\,1
link</a>,1
poshytip,1
\insertNode,\,1
response.responseText;,1
https://github.com/smalot/bootstrap-datetimepicker/pull/80,1
execScript(),1
\'Active'},\,1
\$tip[0],\,1
editable.options.name);,1
weekstart/current,1
email',1
box-sizing:,1
'<p></p>',1
IE:,1
Making,1
1.1a,1
textareas,1
Cleanup,1
node/element,1
$('<a,1
merged,1
username',1
Trio,1
stand-alone,1
\'text1',\,1
presents,1
\'put',\,1
$tip[0].offsetHeight;,1
Selecting,1
'Deleted'},1
\15"\\,1
\value="\http://www.google.com"\>\,1
\h,\,1
wysihtml5.dom.Sandbox(function(sandbox),1
Hover,1
autofocus,1
\4.2.2,\,1
ELEMENTS,1
\snews:,\,1
Hartl,1
\data-value="\1"\>Text1</a>\,1
\"\Foobar"\);\,1
-1;,1
Parser,1
http://stackoverflow.com/questions/499126/jquery-set-cursor-position-in-text-area,1
Typeahead.js,1
boundaries:,1
\(src="\javascript:'<html>...</html>'"\)\,1
data-attrs,1
\href="\#"\></a>').html(this.options.clear).click($.proxy(function(e){\,1
3.6.8),1
\"\50%"\\,1
\31,\,1
<br>),1
\value.split("\\n"\);\,1
========================,1
restorer,1
comments',1
\Blocker"\\,1
\"\textarea"\\,1
\plugin,\,1
this.options.placement,1
\"\div"\,\,1
particular,1
https://developer.mozilla.org/en/DOM/Node.compareDocumentPosition,1
loader,1
well-formed,1
realization,1
Look,1
(passed,1
\"\Text,\,1
Safari),1
pluses,1
\data-type="\date"\\,1
text;,1
**manually**,1
APPLY,1
(either,1
\src="\js/inputs-ext/wysihtml5/bootstrap-wysihtml5-0.0.2/bootstrap-wysihtml5-0.0.2.min.js"\></script>\,1
`undefined`,1
true}',1
input..');,1
http://getbootstrap.com/javascript/#scrollspy,1
multiple:,1
\document.execCommand("\fontSize"\)\,1
charset,1
Address,1
v),1
`form-control`,1
<span>defg|h</span>,1
slower,1
left(true)|bottom|false,1
\"\blockquote"\);\,1
\pre-1.9,\,1
\document.getElementById("\toolbar"\));\,1
`inputs-ext`,1
**array**,1
blur:composer,1
sanitizer,1
.removeClass('top,1
scrollable,1
\data-type="\textarea"\\,1
')';,1
\(Chrome,\,1
<code>top|right|bottom|left</code>,1
event.preventDefault,1
unsupported/unwanted,1
$.extend,1
impssible,1
//originally,1
docs](http://ivaynberg.github.com/select2),1
permissions,1
\"\b"\\,1
denote,1
specified:,1
devices,1
\wysihtml5.dom.hasElementWithClassName(document,\,1
DOMNodeRemoved,1
'save',1
Keyboard,1
<p>),1
**click**,1
\'name',\,1
selection.getSelectedNode();,1
\"\ol"\);\,1
\href="\select2/select2.css"\\,1
/in/.test(placement);,1
\<em>,\,1
\readonly,\,1
WrappedRange,1
https://github.com/jhollingworth/bootstrap-wysihtml5#options,1
collapse(true),1
\$.each(checked,\,1
optimized,1
U,1
States']},1
requiring,1
td,1
<pre>,1
'This,1
constructor;,1
(e,1
convenient,1
**popup**,1
Moment,1
function(item),1
!=,1
toggleDisabled(),1
google,1
\Chrome,\,1
unescape..,1
<b>ab</b>|c|,1
#fullname').editable('validate');,1
\use,\,1
EditableForm,1
\data-wysihtml5-dialog-field="\src"\\,1
\"\width:\,1
\**function**,\,1
scrollspy.js,1
\onclick="\alert(1);"\><p><font\,1
$(this).closest('tr').next().find('.editable').editable('show');,1
\url,\,1
\delimiter,\,1
\class="\foo"\></h2>\,1
trio,1
otions,1
\text.replace(regex,\,1
\was,\,1
//this.$clear.css({bottom:,1
FIND,1
commonAncestorContainer,1
(|,1
\class="\red"\>foo</p><p>bar</p>'\,1
val2:,1
\data-attrs,\,1
46,1
algorithm,1
error),1
https://bugzilla.mozilla.org/show_bug.cgi?id=664398,1
PPL,1
edit,1
red:,1
\this.$input.on('changeDate',\,1
IE6+7,1
\`url`,\,1
if(this.options.clear),1
YYYY-MM-DD,1
\href="\~"\></a>';\,1
Disables,1
\iframe,\,1
\div,\,1
function(){,1
invisible,1
`datetime`,1
3.5+,1
\','\,1
\selection.insertHTML("\<p>foobar</p>"\);\,1
(false,1
src:,1
\Base.js,\,1
Learn,1
read-only,1
formatResult:,1
Typeahead](http://twitter.github.io/typeahead.js),1
$form.editableform('render');,1
//now,1
(since,1
fail/done,1
Scroll,1
applicable,1
'Great,1
input.$input,1
SHOW,1
\wysihtml5.dom.delegate(document.body,\,1
inautotext,1
(although,1
\possible,\,1
merges,1
editable({,1
.detach(),1
`input-sm`,1
\Britain'},\,1
dragover/dragenter,1
Range.END_TO_END,1
\id="\foo"\>\,1
article,1
empty),1
rerendering,1
\abstract,\,1
keeping,1
undo:composer,1
if($.trim(value),1
directory,1
Normalizes,1
option(s),1
Implemented,1
splitText(),1
wysihtml5.views.Textarea.prototype,1
bizarre,1
`[{text:,1
\title="\Username"\>Empty</a>\,1
getTextRangeContainerElement(),1
Final,1
Removed,1
jqueryui:,1
\`{"\1"\:\,1
Williams,1
\options.success(obj,config)\,1
pre-wrap`,1
setPosition(),1
id:,1
publicly,1
\seems,\,1
http://getbootstrap.com/javascript/#modals,1
\(Firefox,\,1
\["\focus"\,\,1
touch,1
implied,1
wysihtml5.Selection.prototype,1
data-datepicker,1
\RFC2068,\,1
Petre,1
\href="\http://www.google.de"\>http://www.google.de</a>\,1
versa,1
\arrows,\,1
iPad/iPhone/IPod,1
Range's,1
//display,1
elements),1
['Great,1
<code>$(this).data('editable')</code>,1
<h1,1
listElement,1
attributesToCopy,1
check:,1
`new,1
(yippie!),1
http://getbootstrap.com/javascript/#carousel,1
listType,1
construction,1
-------------,1
x-editable:,1
\(select,\,1
/wysiwyg-color-[a-z]/g,1
\'DD.MM.YYYY',\,1
Designed,1
`ajax`,1
<code>$().editable()</code>,1
isEmpty,1
\city,\,1
scopeName,1
\"\let\,1
\HTML,\,1
'function',1
compatibility,1
suggests,1
this.$hour.val(),1
200),1
event.dataTransfer,1
options.data,1
toggle='click',1
\$("\#2"\).checkboxX({threeState:\,1
detach(),1
OPTGROUP,1
noon,1
(i.e,1
_**Parameters:**_,1
resume,1
params.a,1
\document.execCommand("\foreColor"\)\,1
newNodeName,1
\wysihtml5.dom.resolveList(document.getElementById("\list"\));\,1
specificity,1
boxes,1
Substract,1
\>1,\,1
this),1
standard-compliant,1
\'country',\,1
value2submit(),1
quirks,1
randomly,1
wysihtml5.views.Composer.prototype,1
instructed,1
function(e){,1
this.idFunc);,1
boundaries):,1
http://getbootstrap.com/javascript/#buttons,1
structure),1
[bootstrap-wysihtml5](https://github.com/jhollingworth/bootstrap-wysihtml5),1
%),1
(blinking,1
\"\text2"\}]},\,1
object..,1
decide,1
DIV,1
rangeTop,1
control-group,1
wysihtml5.Toolbar();,1
`input-sm,1
kind,1
http://code.google.com/p/ierange/issues/detail?id=12,1
Assuming,1
sourceData);,1
copy&paste,1
modification,1
callback(data);,1
\class="\editable-clear"\>').append(this.$clear));\,1
Ryan,1
Replaces,1
(Microsoft,1
selectAllChildren,1
month:,1
`btn-sm`,1
url-like,1
\data-type="\datetime"\\,1
buttons:,1
alert('value:,1
'editable',1
document.getElementsByClassName,1
http://momentjs.com,1
download,1
<code>save|cancel|onblur|nochange|manual</code>,1
(http://html5.org/specs/dom-range.html),1
\0,1
startView:,1
\"\body"\\,1
address,1
insertNode,1
//assuming,1
{Obejct},1
(`null|undefined|''`),1
\Range,\,1
\"\object"\)\,1
'top',1
'option3'},1
unwritable,1
\nodeTypes.join("\,"\));\,1
\both,\,1
`tags`,1
Unwraps,1
#fullname').editable('getValue');,1
input-lg`,1
\'option1'},\,1
decent,1
<b>de|fgh</b>,1
\body,\,1
$('<div>').text(lines[i]).html();,1
avoided,1
compliance,1
initSelection(),1
leaving,1
method),1
\contents,\,1
priority:,1
\#{name}"\).interpolate({\,1
ampm,1
`each`,1
\range.startOffset),\,1
\'Blocked'},\,1
\pairs,\,1
\3"\);\,1
$.text(),1
\$("\#3"\).checkboxX({threeState:\,1
join,1
|abc|,1
audio,1
\onerror="\alert(document.cookie)"\>';\,1
limitations,1
\(term,\,1
validate:,1
examples:,1
about:blank,1
\fragment,\,1
https://github.com/vitalets/x-editable/issues/312,1
https://github.com/smalot/bootstrap-datetimepicker,1
receive,1
\6+,\,1
attributeCheckMethods.url),1
time..,1
\round,\,1
\'YYYY-MM-DD',\,1
\'abc'},\,1
clickable-links,1
unlike,1
Textarea,1
Apache,1
insertHTML,1
smoother,1
function(b){return,1
$btn.find('button').addClass('btn-sm');,1
\3],\,1
POC,1
someModel.asyncSaveMethod({,1
wysihtml5.dom.parse(userHTML);,1
de|<b>fgh</b>,1
...which,1
After,1
updateRangeProperties(this);,1
talks,1
'vitaliy',1
0);,1
'<img,1
wysihtml5.lang.array(document.body.childNodes).get();,1
\<code>1</code>,\,1
$().editable(options),1
enable/disable,1
'javascript:;',1
blog,1
auto_link_urls,1
\2006-2010,\,1
Ability,1
\"\insertImage"\\,1
\thinks,\,1
\"\contain\,1
http://www.modernizr.com/),1
Comment,1
crashes,1
strict,1
Mozilla's,1
this.getPosition(inside);,1
hell,1
classList,1
$.html(),1
postMessage),1
\"\fullname\,1
28,1
(with,1
adopting,1
shown),1
minYear:,1
elsewise,1
local:,1
left'),1
============================================================,1
script:,1
allready,1
bootstrap-popover,1
value2submit(value),1
http://www.eyecon.ro/bootstrap-datepicker,1
<code>cancel|submit|ignore</code>,1
this.picker.find('>div').hide().filter('.datepicker-'+DPGlobal.modes[this.viewMode].clsName).show();,1
\[],\,1
\prepare("\UPDATE\,1
classRegExp:,1
structures,1
<something>},1
\href="\http://www.google.com"\\,1
theft,1
select),1
`$('#username').editable('submit')`,1
shows,1
http://getbootstrap.com/javascript/#alerts,1
setTimeout(function(),1
jQuery.tipsy,1
guarantee,1
\options"\></a>\,1
\$('#form-div').on('save'),\,1
onreadystatechange,1
Static,1
\class="\red"\>foo</div><div\,1
Strategy,1
(HTML5,1
Success,1
</li><li,1
[readyCallback],1
(Shoutout:,1
Closes,1
\ftp://,\,1
alert('initialized,1
\log.info("\getNodesInRange,\,1
<code>e.stopPropagation()</code>,1
Until,1
...}`,1
this.$clear,1
$(this).empty();,1
green:,1
d.innerHTML;,1
Clicked,1
[levels],1
\6"\);\,1
\("\bold"\,\,1
name/value,1
[{val1:,1
\www.,\,1
unset/override,1
midday),1
`combodate`,1
accomplished,1
$('#edit').editableContainer({,1
\wysihtml5.dom.getAsDom("\<article>foo</article>"\);\,1
(inline,1
walsh,1
http://peter.michaux.ca/articles/feature-detection-state-of-the-art-browser-scripting,1
Michaux's,1
re-autolinking,1
**overwrites**,1
isCurrentSelectionBold,1
plugin](https://github.com/smalot/bootstrap-datetimepicker),1
cancel),1
preformatted,1
\DocumentFragment."\\,1
blurStylesHost),1
CARET,1
steps,1
'popup',1
Range/TextRange,1
if(params.value,1
Optional,1
**string,1
end),1
he,1
d.reject('error,1
allowClear:,1
window.innerWidth,1
details:,1
Chrome/Safari,1
overwriting,1
BR,1
\steps."\\,1
\DomPosition(range.startContainer,\,1
\blur,\,1
Live,1
range.boundingTop,1
\"\http://a1.twimg.com/profile_images/113868655/schrei_twitter_reasonably_small.jpg"\);\,1
this));,1
Popover3,1
\compability,\,1
licensed,1
allowed),1
placeholderText,1
12px,1
**bootstrap-styled**,1
backend,1
rewriting,1
Compatibility:,1
\selection.insertNode(document.createTextNode("\foobar"\));\,1
\"\2"\:\,1
`isSingle`,1
\type="\hidden"\>\,1
\$('#username').on('shown',\,1
\RegExp(String.fromCharCode(10),\,1
Fragment:,1
\`$.fn.editableutils.itemsByValue(value,\,1
DOMParser().parseFromString('<img,1
third,1
wysihtml5.Commands(editor);,1
response:,1
'');,1
br:,1
\title="\Select\,1
\"\zero\,1
(converts,1
style),1
re-positioning,1
init(),1
Password,1
http://www.w3.org/TR/DOM-Level-2-Traversal-Range/ranges.html#Level-2-Range-Comparing,1
https://github.com/eternicode/bootstrap-datepicker/tree/master/js/locales,1
circular,1
'g');,1
Tel,1
autohide,1
view:,1
(truncating,1
\id="\address"\\,1
grouped,1
#3,1
control),1
')[1],1
\Britain']},\,1
\html,\,1
popover.js,1
tpr,1
\backwards,\,1
data-datetimepicker,1
eval(),1
linked,1
\bugs,\,1
val),1
\Lenina,\,1
Basically,1
\$("\#6"\).checkboxX({threeState:\,1
workarounds,1
www.google.com</div>,1
\this.options.placement.call(this,\,1
\area,\,1
\https://,\,1
created),1
http://msdn.microsoft.com/en-us/library/ms534388(v=vs.85).aspx,1
Acid3,1
stripped,1
convinient,1
EditableContainer,1
\id="\last_seen"\\,1
\BASIS,\,1
counts..,1
\$.get('/getCountryById',\,1
notified,1
way:,1
src),1
\document.createElement("\div"\);\,1
\data-value="\{city:\,1
transformed,1
===================================,1
(before-)load,1
forward,1
\`false`,\,1
\error"\}</code>\,1
css:,1
3:,1
(http://github.com/timcameronryan/IERange),1
'block'),1
\document.createElement("\td"\);\,1
'showbuttons=false',1
\convert,\,1
\data-type="\combodate"\\,1
textNode,1
\data-type="\checklist"\\,1
utils,1
Bootstrap-datetimepicker,1
Detecting,1
\required"\,\,1
database),1
\30,\,1
\"\OL"\]\,1
blur(),1
\"\http://www.google.de/logo.jpg"\);\,1
Select2,1
\length"\\,1
\"\John"\\,1
editableContainer:,1
boder-box;,1
http://msdn.microsoft.com/en-us/library/ms536738(v=vs.85).aspx,1
NodeLists,1
**response,1
\wysihtml.dom.simulatePlaceholder(this,\,1
**appended**,1
detailed,1
Primary,1
Uncaught,1
'json',1
underlined,1
http://stackoverflow.com/questions/7410348/how-to-set-json-format-to-html5-data-attributes-in-the-jquery,1
compareBoundaryPoints,1
\<script>wysihtml5.dom.autoLink(document.getElementById("\text-container"\));</script>\,1
\follows,\,1
2015-03-11,1
OK),1
\<strong>,\,1
formatBlock,1
\data-value="\100"\></a>\,1
together,1
$.inArray,1
'none',1
<code>show/hide</code>,1
function(html),1
1.7.2+,1
https://github.com/eternicode/bootstrap-datepicker,1
allow-scripts,1
Reveal,1
rerendered,1
sandbox.getWindow().document.body.innerHTML,1
</b><span><b>defg</b>|h</span>,1
<code>object</code>,1
Sandbox,1
string|function,1
Calendar,1
Elsewise,1
\this.$clear.parent().height(),\,1
**select**,1
d.promise();,1
http://getbootstrap.com/javascript/#transitions,1
consisting,1
on-submit,1
http://lists.w3.org/Archives/Public/public-xg-htmlspeech/2011Feb/att-0020/api-draft.html,1
stylesToCopy,1
\$('#username').on('init',\,1
paste:composer,1
\hacky,\,1
\href="\%7E"\></a>\,1
aftercommand:composer,1
\data-wysihtml5-command-value="\h1"\>insert\,1
Bootstrap-datepicker,1
#FFFF80,1
\id="\foo"\\,1
autogenerated,1
Jason,1
json/array,1
\id="\price"\\,1
_inputs,1
merge,1
Depends,1
datetimepicker:,1
state),1
\"\foobar"\);\,1
\commands.state("\bold"\);\,1
$('#status').editable({,1
this.$form.destroy();,1
unavailable,1
beforeload,1
\popover,\,1
\combo,\,1
Process,1
software,1
Version,1
(apparently,1
$(this).text(value,1
earlier/left,1
keeps,1
<code>'a'</code>,1
\src="\js/inputs-ext/wysihtml5/wysihtml5.js"\></script>\,1
nochange,1
performs,1
element.val(),1
getAttribute/hasAttribute,1
law,1
\invoked,\,1
</ol>,1
Handling,1
mocked,1
seconds,1
$().editableContainer(options),1
<code>{id:,1
general,1
PopUp,1
Normally,1
https://github.com/vitalets/x-editable/issues/137,1
\accessible,\,1
inline-div,1
Link,1
\`editable-empty`,\,1
task,1
validation:,1
\ajax,\,1
Sharing,1
`sourceCache`,1
html2value:,1
non-conformant,1
\"\text1"\,\,1
'select',1
unaffected,1
typeahead.js,1
`shown`,1
Common,1
face;,1
\this.$day,\,1
wysihtml5.toolbar.Toolbar.prototype,1
params.submitValue,1
\bootstrap-popover,\,1
http://www.opensource.org/licenses/mit-license.php,1
if(this.$clear),1
\"\Christopher"\\,1
div[contentEditable],1
#foo,1
`[{id:,1
considered,1
Everything,1
\exexCommand("\undo"\)\,1
\a.toLowerCase()})}}(),alt:function(){var\,1
unselectable=on,1
identified,1
\$("\#"\+i)[0].prop('checked',true);\,1
\5"\);\,1
\hour,\,1
date-resetting,1
compatible**,1
<ol><li>...</li></ol>),1
semantically,1
validate),1
huge,1
'change',1
'yyyy-mm-dd,1
solved,1
command's,1
\(focus,\,1
result:,1
\'username',\,1
records</a>,1
\selection.selectNode(document.getElementById("\my-image"\));\,1
\data-source="\/groups"\\,1
valueOf(),1
d.resolve();,1
therfore,1
\"\ol"\)\,1
\inline,\,1
max-age,1
#21,1
beforewards,1
name-value,1
styled,1
bar,1
p,1
object/element,1
<li>,1
cases:,1
renamed,1
value2input,1
example:,1
[smalot,1
dependent,1
'United,1
\yyyy,\,1
containerOptions,1
\$('[data-provide="\datepicker-inline"\]').datepicker();\,1
\ldaps://,\,1
bars,1
<code>{newValue:,1
me,1
elment,1
\'d'}"\>\,1
`$().editable()`,1
(<h2,1
minuteStep:,1
`[{value:,1
beyond,1
usefull,1
options.url,1
http://stackoverflow.com/questions/992461/is-it-possible-to-override-document-cookie-in-webkit,1
unwrap,1
(pssst,1
(once),1
onresize,1
4]);,1
{val2:,1
EDITABLE,1
\security="\restricted"\\,1
'hello',1
https://github.com/smalot/bootstrap-datetimepicker/tree/master/js/locales,1
\gopher://,\,1
\Hans"\\,1
HTML4-5,1
<select></select>,1
composer's,1
\defined**,\,1
\wysihtml5.dom.hasElementWithTagName(document,\,1
\id="\a"\>|\,1
\href="\#newrecord"\>creating\,1
{stylesheets:,1
nav,1
\"\Moscow,\,1
`error`,1
\anyway,\,1
presented,1
\4]).without([3,\,1
$('#edit-button').click(function(e),1
className:,1
http://vitalets.github.com/combodate/#docs,1
recommended,1
subtracting,1
Okay,1
pipes,1
'right',1
websites,1
'never'`),1
allow-same-origin,1
http://getbootstrap.com/javascript/#affix,1
Id,1
\function(arr,\,1
\2015,\,1
\outlook:,\,1
deactivate,1
subscribe,1
`success`,1
-moz-box-sizing:,1
\id="\username"\\,1
(doesn't,1
existance:,1
MY,1
g,1
alert(range.parentElement().id);,1
wysihtml5.Editor,1
unreadable,1
ranges,1
`validate`:,1
`momentjs`,1
$('#price').editable({,1
warnings,1
Fill,1
\editable,\,1
\"\blur"\],\,1
Applier,1
\new:,\,1
mama),1
moveEnd(),1
\pos.height,\,1
expires,1
\Monday,\,1
\id="\pseudo-list"\>\,1
unorderedListElement,1
\'text2,\,1
https://github.com/carhartl/jquery-cookie,1
alert('error!');,1
abcdefg|,1
prio,1
\toolbar.execCommand("\formatBlock"\,\,1
bootstrap-datepicker.js,1
emptyclass,1
transition.js,1
{...},1
//result:,1
Dispatch,1
$.cookie(),1
comment!</a>,1
\"\superuser"\,\,1
\expensive,\,1
@author,1
'<p,1
.editable-pre-wrapped,1
editable-unsaved,1
editable-error-block,1
`data`,1
`wysihtml5.js`,1
options.ajaxOptions,1
hh:ii,1
cahce,1
complicated,1
<span>hello</span>,1
http://en.wikipedia.org/wiki/12-hour_clock#Confusion_at_noon_and_midnight,1
\remove(),\,1
html.push($.fn.editableutils.escape(v.text));,1
<code>always|never</code>,1
B-0,1
`bdateicker`,1
(within,1
non-jquery,1
[master,1
\src="\select2/select2.js"\></script>\,1
\$eventArray,\,1
\rangeIterator.isPartiallySelectedSubtree(),\,1
invoking,1
newValue,1
representing,1
**inline**,1
removeRange,1
amazing,1
'username'),1
\'',\,1
8/9,1
Rewrites,1
Inserts,1
\data-source="\{'a':\,1
(2011/03/25),1
\none;"\>\,1
datepicker),1
0th,1
formatSelection:,1
\thing,\,1
closed:,1
\browser,\,1
\11"\\,1
year),1
\children,\,1
profit,1
webkit,1
providing,1
We've,1
\simpler,\,1
.insertAfter(this.$element);,1
options](http://ivaynberg.github.com/select2),1
Walks,1
\Tom"\).replace("\Tom"\).with("\Hans"\);\,1
\"\display"\,\,1
unit:,1
\value="\_blank"\>\,1
==============================,1
Next,1
{string|object},1
multi,1
Igor,1
Drag,1
normal/loading,1
check/convert,1
data/nodeValue,1
http://code.google.com/p/betterpopupblocker/issues/detail?id=1,1
href:,1
\n,1
200,1
\second,\,1
reason),1
iPad,1
wysihtml5.Commands.prototype,1
'b'}</code>,1
url-function,1
'string',1
lines;,1
re-displays,1
i;return,1
enable(),1
Date()`,1
Rich,1
always(never),1
10,1
TextRange),1
\'Lenina'}"\\,1
paste:textarea,1
**true**,1
owerwrites,1
bdateicker,1
http,1
contentEditables,1
carousel.js,1
http://www.apache.org/licenses/LICENSE-2.0,1
rangeBottom,1
Split,1
\"\src"\\,1
Implementation,1
if(!html),1
http://james.padolsey.com/javascript/find-and-replace-text-with-javascript/,1
collapsedness,1
\States'},\,1
Inline,1
'{success:,1
options),1
\poshytip,\,1
http://getbootstrap.com/javascript/#tooltip,1
(based,1
article:,1
tells,1
focus:composer,1
if(response.status,1
rangy's,1
\am,\,1
\jqueryui-tooltip,\,1
vitalets:,1
h1</a>,1
'id',1
true}</code>,1
form),1
affix.js,1
sends,1
Observes,1
lang:,1
`send,1
\wysihtml5.browser.supportsCommand(document,\,1
\iPhone,\,1
<code>'/post'</code>,1
#149,1
subclass,1
Sometimes,1
governing,1
re-insert,1
\extensions,\,1
'));,1
favour,1
\commands.exec("\insertImage"\,\,1
Added,1
sourceData),1
aims:,1
noop,1
$('#username').editable();,1
CTRL+Z,1
\contentEditable,\,1
stated,1
16});,1
alter,1
`inline`,1
points,1
word,1
\wysihtml5.dom.renameElement(document.getElementById("\list"\),\,1
simulate_placeholder.js,1
ajaxOptions:,1
**before**,1
http://stackoverflow.com/questions/10119793/why-does-firefox-react-differently-from-webkit-and-ie-to-click-event-on-selec,1
raises,1
\("\float"\,\,1
later/right,1
ssl,1
priority,1
Placement,1
$.fn.offset,1
\document.createElement("\input"\);\,1
https://github.com/timrwood/moment/tree/master/lang,1
user),1
p:,1
top:,1
\"\text-align"\,\,1
\this._unset(document,\,1
cant,1
easily,1
$('#address').editable({,1
\Also,\,1
\'json',\,1
Processed,1
$(this).data('editableContainer').options.pk;,1
wysihtml5.dom.removeEmptyTextNodes(element);,1
\"\click"\,\,1
1.0.5,1
\paths,\,1
onerror,1
locale,1
server),1
method's,1
item.tokens[0],1
\parentElement"\\,1
wholeRangeContainerElement,1
persuades,1
wysihtml5.toolbar.Dialog(,1
\<h2>,\,1
data-combodate,1
\src="\js/inputs-ext/wysihtml5/bootstrap-wysihtml5-0.0.2/wysihtml5-0.3.0.min.js"\></script>\,1
\datepicker,\,1
\hasAttribute/getAttribute,\,1
distributives,1
editable-empty,1
\"\ul"\);\,1
prototyping,1
\"\setActive"\\,1
onsubmit,1
tab.js,1
$tip[0].offsetWidth;,1
Result,1
ability,1
https://github.com/jhollingworth/bootstrap-wysihtml5/issues/183,1
\style="\display:\,1
\security="\restricted"\,\,1
Grunt,1
Improvements,1
//to,1
this.nativeRange.insertNode(node);,1
\"\In\,1
(make,1
couldn't,1
http://bootstrap-datepicker.readthedocs.org/en/latest/options.html,1
lines.join('<br>');,1
determines,1
desiredNodeName(s),1
============,1
(exclude,1
params){,1
http://github.com/vitalets/combodate,1
finilize,1
\paragraph,\,1
pos.width};,1
senseless,1
wysihtml5.UndoManager.prototype,1
Alternative,1
if(value),1
https://github.com/vitalets/x-editable/issues/199,1
(int),1
Caclulates,1
'en'}</code>,1
sign:,1
image</a>,1
[controlRange],1
\a={left:"\wysiwyg-text-align-left"\,\,1
influence,1
ControlRanges,1
\data-name="\group"\\,1
truthy,1
email,1
\wysihtml5.dom.copyStyles(["\overflow-y"\,\,1
\"\Return\,1
selectNodeContents,1
Sanitizer,1
fontFamily,1
`save`,1
easy,1
1.4.5,1
sourceError,1
(pk,1
\nntp://,\,1
neword,1
:(,1
wysiwyg,1
changedate,1
http://blog.alexmaccaw.com/css-transitions,1
customId,1
===========================,1
abc<b>|deg|</b>h,1
WYISYWG,1
anywhere.<br>,1
item.CountryId;,1
